row_number,db_itemId,model_id,itemName,row_group,field,finding_category,readiness_category,issue_type,blank_or_issue_count,remediation_owner,remediation_pathway,suggested_action,governance_note,frontend_ready,import_ready,admin_visible_ok
76,,ryderwear_female_stonewash_shorts_foldover_ribbed_high_waisted_scrunch_invisible,"Stonewash Seamless High-Waisted Scrunch Shorts",likely_new,images,blank_required_or_policy_field,import-readiness-blocking,blank,1,excel-csv-source-of-truth,"fix in Excel/CSV","Populate source field in Excel/CSV for likely-new row.",,no,no,yes
76,,ryderwear_female_stonewash_shorts_foldover_ribbed_high_waisted_scrunch_invisible,"Stonewash Seamless High-Waisted Scrunch Shorts",likely_new,external_item_id,blank_required_or_policy_field,import-readiness-blocking,blank,1,excel-csv-source-of-truth,"fix in Excel/CSV","Populate source field in Excel/CSV for likely-new row.",,review,no,yes
76,,ryderwear_female_stonewash_shorts_foldover_ribbed_high_waisted_scrunch_invisible,"Stonewash Seamless High-Waisted Scrunch Shorts",likely_new,description,blank_required_or_policy_field,admin-remediation,blank,1,excel-csv-source-of-truth,"fix in Excel/CSV","Populate source field in Excel/CSV for likely-new row.",,review,review,yes
76,,ryderwear_female_stonewash_shorts_foldover_ribbed_high_waisted_scrunch_invisible,"Stonewash Seamless High-Waisted Scrunch Shorts",likely_new,altText,blank_required_or_policy_field,admin-remediation,blank,1,excel-csv-source-of-truth,"fix in Excel/CSV","Populate source field in Excel/CSV for likely-new row.",,review,review,yes
76,,ryderwear_female_stonewash_shorts_foldover_ribbed_high_waisted_scrunch_invisible,"Stonewash Seamless High-Waisted Scrunch Shorts",likely_new,ariaText,blank_required_or_policy_field,admin-remediation,blank,1,excel-csv-source-of-truth,"fix in Excel/CSV","Populate source field in Excel/CSV for likely-new row.",,review,review,yes
77,,ryderwear_female_empower_sports_bra_leopard_print_scoop_neck_racerback_wide_strap_back_cutout_medium_support,"Empower Sports Bra — Wide Strap Back Cut-Out",likely_new,categoryName,blank_required_or_policy_field,import-readiness-blocking,blank,1,excel-csv-source-of-truth,"fix in Excel/CSV","Populate source field in Excel/CSV for likely-new row.",,no,no,yes
77,,ryderwear_female_empower_sports_bra_leopard_print_scoop_neck_racerback_wide_strap_back_cutout_medium_support,"Empower Sports Bra — Wide Strap Back Cut-Out",likely_new,price,blank_required_or_policy_field,import-readiness-blocking,blank,1,excel-csv-source-of-truth,"fix in Excel/CSV","Populate source field in Excel/CSV for likely-new row.",,no,no,yes
77,,ryderwear_female_empower_sports_bra_leopard_print_scoop_neck_racerback_wide_strap_back_cutout_medium_support,"Empower Sports Bra — Wide Strap Back Cut-Out",likely_new,images,blank_required_or_policy_field,import-readiness-blocking,blank,1,excel-csv-source-of-truth,"fix in Excel/CSV","Populate source field in Excel/CSV for likely-new row.",,no,no,yes
77,,ryderwear_female_empower_sports_bra_leopard_print_scoop_neck_racerback_wide_strap_back_cutout_medium_support,"Empower Sports Bra — Wide Strap Back Cut-Out",likely_new,external_item_id,blank_required_or_policy_field,import-readiness-blocking,blank,1,excel-csv-source-of-truth,"fix in Excel/CSV","Populate source field in Excel/CSV for likely-new row.",,review,no,yes
77,,ryderwear_female_empower_sports_bra_leopard_print_scoop_neck_racerback_wide_strap_back_cutout_medium_support,"Empower Sports Bra — Wide Strap Back Cut-Out",likely_new,description,blank_required_or_policy_field,admin-remediation,blank,1,excel-csv-source-of-truth,"fix in Excel/CSV","Populate source field in Excel/CSV for likely-new row.",,review,review,yes
77,,ryderwear_female_empower_sports_bra_leopard_print_scoop_neck_racerback_wide_strap_back_cutout_medium_support,"Empower Sports Bra — Wide Strap Back Cut-Out",likely_new,altText,blank_required_or_policy_field,admin-remediation,blank,1,excel-csv-source-of-truth,"fix in Excel/CSV","Populate source field in Excel/CSV for likely-new row.",,review,review,yes
77,,ryderwear_female_empower_sports_bra_leopard_print_scoop_neck_racerback_wide_strap_back_cutout_medium_support,"Empower Sports Bra — Wide Strap Back Cut-Out",likely_new,ariaText,blank_required_or_policy_field,admin-remediation,blank,1,excel-csv-source-of-truth,"fix in Excel/CSV","Populate source field in Excel/CSV for likely-new row.",,review,review,yes
78,,ryderwear_female_empower_sports_bra_leopard_print_cross_over_scoop_neck_cross_over_back_light_support,"Empower Sports Bra Crop — Cross-Over Straps",likely_new,categoryName,blank_required_or_policy_field,import-readiness-blocking,blank,1,excel-csv-source-of-truth,"fix in Excel/CSV","Populate source field in Excel/CSV for likely-new row.",,no,no,yes
78,,ryderwear_female_empower_sports_bra_leopard_print_cross_over_scoop_neck_cross_over_back_light_support,"Empower Sports Bra Crop — Cross-Over Straps",likely_new,price,blank_required_or_policy_field,import-readiness-blocking,blank,1,excel-csv-source-of-truth,"fix in Excel/CSV","Populate source field in Excel/CSV for likely-new row.",,no,no,yes
78,,ryderwear_female_empower_sports_bra_leopard_print_cross_over_scoop_neck_cross_over_back_light_support,"Empower Sports Bra Crop — Cross-Over Straps",likely_new,images,blank_required_or_policy_field,import-readiness-blocking,blank,1,excel-csv-source-of-truth,"fix in Excel/CSV","Populate source field in Excel/CSV for likely-new row.",,no,no,yes
78,,ryderwear_female_empower_sports_bra_leopard_print_cross_over_scoop_neck_cross_over_back_light_support,"Empower Sports Bra Crop — Cross-Over Straps",likely_new,external_item_id,blank_required_or_policy_field,import-readiness-blocking,blank,1,excel-csv-source-of-truth,"fix in Excel/CSV","Populate source field in Excel/CSV for likely-new row.",,review,no,yes
78,,ryderwear_female_empower_sports_bra_leopard_print_cross_over_scoop_neck_cross_over_back_light_support,"Empower Sports Bra Crop — Cross-Over Straps",likely_new,description,blank_required_or_policy_field,admin-remediation,blank,1,excel-csv-source-of-truth,"fix in Excel/CSV","Populate source field in Excel/CSV for likely-new row.",,review,review,yes
78,,ryderwear_female_empower_sports_bra_leopard_print_cross_over_scoop_neck_cross_over_back_light_support,"Empower Sports Bra Crop — Cross-Over Straps",likely_new,altText,blank_required_or_policy_field,admin-remediation,blank,1,excel-csv-source-of-truth,"fix in Excel/CSV","Populate source field in Excel/CSV for likely-new row.",,review,review,yes
78,,ryderwear_female_empower_sports_bra_leopard_print_cross_over_scoop_neck_cross_over_back_light_support,"Empower Sports Bra Crop — Cross-Over Straps",likely_new,ariaText,blank_required_or_policy_field,admin-remediation,blank,1,excel-csv-source-of-truth,"fix in Excel/CSV","Populate source field in Excel/CSV for likely-new row.",,review,review,yes
79,,ryderwear_female_empower_shorts_leopard_print_foldover_ribbed_high_waisted,"Empower High-Waisted Shorts",likely_new,categoryName,blank_required_or_policy_field,import-readiness-blocking,blank,1,excel-csv-source-of-truth,"fix in Excel/CSV","Populate source field in Excel/CSV for likely-new row.",,no,no,yes
79,,ryderwear_female_empower_shorts_leopard_print_foldover_ribbed_high_waisted,"Empower High-Waisted Shorts",likely_new,price,blank_required_or_policy_field,import-readiness-blocking,blank,1,excel-csv-source-of-truth,"fix in Excel/CSV","Populate source field in Excel/CSV for likely-new row.",,no,no,yes
79,,ryderwear_female_empower_shorts_leopard_print_foldover_ribbed_high_waisted,"Empower High-Waisted Shorts",likely_new,images,blank_required_or_policy_field,import-readiness-blocking,blank,1,excel-csv-source-of-truth,"fix in Excel/CSV","Populate source field in Excel/CSV for likely-new row.",,no,no,yes
79,,ryderwear_female_empower_shorts_leopard_print_foldover_ribbed_high_waisted,"Empower High-Waisted Shorts",likely_new,external_item_id,blank_required_or_policy_field,import-readiness-blocking,blank,1,excel-csv-source-of-truth,"fix in Excel/CSV","Populate source field in Excel/CSV for likely-new row.",,review,no,yes
79,,ryderwear_female_empower_shorts_leopard_print_foldover_ribbed_high_waisted,"Empower High-Waisted Shorts",likely_new,description,blank_required_or_policy_field,admin-remediation,blank,1,excel-csv-source-of-truth,"fix in Excel/CSV","Populate source field in Excel/CSV for likely-new row.",,review,review,yes
79,,ryderwear_female_empower_shorts_leopard_print_foldover_ribbed_high_waisted,"Empower High-Waisted Shorts",likely_new,altText,blank_required_or_policy_field,admin-remediation,blank,1,excel-csv-source-of-truth,"fix in Excel/CSV","Populate source field in Excel/CSV for likely-new row.",,review,review,yes
79,,ryderwear_female_empower_shorts_leopard_print_foldover_ribbed_high_waisted,"Empower High-Waisted Shorts",likely_new,ariaText,blank_required_or_policy_field,admin-remediation,blank,1,excel-csv-source-of-truth,"fix in Excel/CSV","Populate source field in Excel/CSV for likely-new row.",,review,review,yes
80,,ryderwear_female_empower_leggings_leopard_print_foldover_ribbed_high_waisted,"Empower High-Waisted Leggings",likely_new,categoryName,blank_required_or_policy_field,import-readiness-blocking,blank,1,excel-csv-source-of-truth,"fix in Excel/CSV","Populate source field in Excel/CSV for likely-new row.",,no,no,yes
80,,ryderwear_female_empower_leggings_leopard_print_foldover_ribbed_high_waisted,"Empower High-Waisted Leggings",likely_new,price,blank_required_or_policy_field,import-readiness-blocking,blank,1,excel-csv-source-of-truth,"fix in Excel/CSV","Populate source field in Excel/CSV for likely-new row.",,no,no,yes
80,,ryderwear_female_empower_leggings_leopard_print_foldover_ribbed_high_waisted,"Empower High-Waisted Leggings",likely_new,images,blank_required_or_policy_field,import-readiness-blocking,blank,1,excel-csv-source-of-truth,"fix in Excel/CSV","Populate source field in Excel/CSV for likely-new row.",,no,no,yes
80,,ryderwear_female_empower_leggings_leopard_print_foldover_ribbed_high_waisted,"Empower High-Waisted Leggings",likely_new,external_item_id,blank_required_or_policy_field,import-readiness-blocking,blank,1,excel-csv-source-of-truth,"fix in Excel/CSV","Populate source field in Excel/CSV for likely-new row.",,review,no,yes
80,,ryderwear_female_empower_leggings_leopard_print_foldover_ribbed_high_waisted,"Empower High-Waisted Leggings",likely_new,description,blank_required_or_policy_field,admin-remediation,blank,1,excel-csv-source-of-truth,"fix in Excel/CSV","Populate source field in Excel/CSV for likely-new row.",,review,review,yes
80,,ryderwear_female_empower_leggings_leopard_print_foldover_ribbed_high_waisted,"Empower High-Waisted Leggings",likely_new,altText,blank_required_or_policy_field,admin-remediation,blank,1,excel-csv-source-of-truth,"fix in Excel/CSV","Populate source field in Excel/CSV for likely-new row.",,review,review,yes
80,,ryderwear_female_empower_leggings_leopard_print_foldover_ribbed_high_waisted,"Empower High-Waisted Leggings",likely_new,ariaText,blank_required_or_policy_field,admin-remediation,blank,1,excel-csv-source-of-truth,"fix in Excel/CSV","Populate source field in Excel/CSV for likely-new row.",,review,review,yes
81,,ryderwear_female_honeycomb_sports_bra_scoop_neck_cross_over_back_medium_support,"Honeycomb Seamless Sports Bra",likely_new,categoryName,blank_required_or_policy_field,import-readiness-blocking,blank,1,excel-csv-source-of-truth,"fix in Excel/CSV","Populate source field in Excel/CSV for likely-new row.",,no,no,yes
81,,ryderwear_female_honeycomb_sports_bra_scoop_neck_cross_over_back_medium_support,"Honeycomb Seamless Sports Bra",likely_new,price,blank_required_or_policy_field,import-readiness-blocking,blank,1,excel-csv-source-of-truth,"fix in Excel/CSV","Populate source field in Excel/CSV for likely-new row.",,no,no,yes
81,,ryderwear_female_honeycomb_sports_bra_scoop_neck_cross_over_back_medium_support,"Honeycomb Seamless Sports Bra",likely_new,images,blank_required_or_policy_field,import-readiness-blocking,blank,1,excel-csv-source-of-truth,"fix in Excel/CSV","Populate source field in Excel/CSV for likely-new row.",,no,no,yes
81,,ryderwear_female_honeycomb_sports_bra_scoop_neck_cross_over_back_medium_support,"Honeycomb Seamless Sports Bra",likely_new,external_item_id,blank_required_or_policy_field,import-readiness-blocking,blank,1,excel-csv-source-of-truth,"fix in Excel/CSV","Populate source field in Excel/CSV for likely-new row.",,review,no,yes
81,,ryderwear_female_honeycomb_sports_bra_scoop_neck_cross_over_back_medium_support,"Honeycomb Seamless Sports Bra",likely_new,description,blank_required_or_policy_field,admin-remediation,blank,1,excel-csv-source-of-truth,"fix in Excel/CSV","Populate source field in Excel/CSV for likely-new row.",,review,review,yes
81,,ryderwear_female_honeycomb_sports_bra_scoop_neck_cross_over_back_medium_support,"Honeycomb Seamless Sports Bra",likely_new,altText,blank_required_or_policy_field,admin-remediation,blank,1,excel-csv-source-of-truth,"fix in Excel/CSV","Populate source field in Excel/CSV for likely-new row.",,review,review,yes
81,,ryderwear_female_honeycomb_sports_bra_scoop_neck_cross_over_back_medium_support,"Honeycomb Seamless Sports Bra",likely_new,ariaText,blank_required_or_policy_field,admin-remediation,blank,1,excel-csv-source-of-truth,"fix in Excel/CSV","Populate source field in Excel/CSV for likely-new row.",,review,review,yes
82,,ryderwear_female_honeycomb_leggings_foldover_high_waisted_full_length_scrunch,"Honeycomb Seamless High-Waisted Scrunch Leggings",likely_new,categoryName,blank_required_or_policy_field,import-readiness-blocking,blank,1,excel-csv-source-of-truth,"fix in Excel/CSV","Populate source field in Excel/CSV for likely-new row.",,no,no,yes
82,,ryderwear_female_honeycomb_leggings_foldover_high_waisted_full_length_scrunch,"Honeycomb Seamless High-Waisted Scrunch Leggings",likely_new,price,blank_required_or_policy_field,import-readiness-blocking,blank,1,excel-csv-source-of-truth,"fix in Excel/CSV","Populate source field in Excel/CSV for likely-new row.",,no,no,yes
82,,ryderwear_female_honeycomb_leggings_foldover_high_waisted_full_length_scrunch,"Honeycomb Seamless High-Waisted Scrunch Leggings",likely_new,images,blank_required_or_policy_field,import-readiness-blocking,blank,1,excel-csv-source-of-truth,"fix in Excel/CSV","Populate source field in Excel/CSV for likely-new row.",,no,no,yes
82,,ryderwear_female_honeycomb_leggings_foldover_high_waisted_full_length_scrunch,"Honeycomb Seamless High-Waisted Scrunch Leggings",likely_new,external_item_id,blank_required_or_policy_field,import-readiness-blocking,blank,1,excel-csv-source-of-truth,"fix in Excel/CSV","Populate source field in Excel/CSV for likely-new row.",,review,no,yes
82,,ryderwear_female_honeycomb_leggings_foldover_high_waisted_full_length_scrunch,"Honeycomb Seamless High-Waisted Scrunch Leggings",likely_new,description,blank_required_or_policy_field,admin-remediation,blank,1,excel-csv-source-of-truth,"fix in Excel/CSV","Populate source field in Excel/CSV for likely-new row.",,review,review,yes
82,,ryderwear_female_honeycomb_leggings_foldover_high_waisted_full_length_scrunch,"Honeycomb Seamless High-Waisted Scrunch Leggings",likely_new,altText,blank_required_or_policy_field,admin-remediation,blank,1,excel-csv-source-of-truth,"fix in Excel/CSV","Populate source field in Excel/CSV for likely-new row.",,review,review,yes
82,,ryderwear_female_honeycomb_leggings_foldover_high_waisted_full_length_scrunch,"Honeycomb Seamless High-Waisted Scrunch Leggings",likely_new,ariaText,blank_required_or_policy_field,admin-remediation,blank,1,excel-csv-source-of-truth,"fix in Excel/CSV","Populate source field in Excel/CSV for likely-new row.",,review,review,yes
83,,ryderwear_female_honeycomb_shorts_foldover_high_waisted_scrunch,"Honeycomb Seamless High-Waisted Scrunch Shorts",likely_new,categoryName,blank_required_or_policy_field,import-readiness-blocking,blank,1,excel-csv-source-of-truth,"fix in Excel/CSV","Populate source field in Excel/CSV for likely-new row.",,no,no,yes
83,,ryderwear_female_honeycomb_shorts_foldover_high_waisted_scrunch,"Honeycomb Seamless High-Waisted Scrunch Shorts",likely_new,price,blank_required_or_policy_field,import-readiness-blocking,blank,1,excel-csv-source-of-truth,"fix in Excel/CSV","Populate source field in Excel/CSV for likely-new row.",,no,no,yes
83,,ryderwear_female_honeycomb_shorts_foldover_high_waisted_scrunch,"Honeycomb Seamless High-Waisted Scrunch Shorts",likely_new,images,blank_required_or_policy_field,import-readiness-blocking,blank,1,excel-csv-source-of-truth,"fix in Excel/CSV","Populate source field in Excel/CSV for likely-new row.",,no,no,yes
83,,ryderwear_female_honeycomb_shorts_foldover_high_waisted_scrunch,"Honeycomb Seamless High-Waisted Scrunch Shorts",likely_new,external_item_id,blank_required_or_policy_field,import-readiness-blocking,blank,1,excel-csv-source-of-truth,"fix in Excel/CSV","Populate source field in Excel/CSV for likely-new row.",,review,no,yes
83,,ryderwear_female_honeycomb_shorts_foldover_high_waisted_scrunch,"Honeycomb Seamless High-Waisted Scrunch Shorts",likely_new,description,blank_required_or_policy_field,admin-remediation,blank,1,excel-csv-source-of-truth,"fix in Excel/CSV","Populate source field in Excel/CSV for likely-new row.",,review,review,yes
83,,ryderwear_female_honeycomb_shorts_foldover_high_waisted_scrunch,"Honeycomb Seamless High-Waisted Scrunch Shorts",likely_new,altText,blank_required_or_policy_field,admin-remediation,blank,1,excel-csv-source-of-truth,"fix in Excel/CSV","Populate source field in Excel/CSV for likely-new row.",,review,review,yes
83,,ryderwear_female_honeycomb_shorts_foldover_high_waisted_scrunch,"Honeycomb Seamless High-Waisted Scrunch Shorts",likely_new,ariaText,blank_required_or_policy_field,admin-remediation,blank,1,excel-csv-source-of-truth,"fix in Excel/CSV","Populate source field in Excel/CSV for likely-new row.",,review,review,yes
84,,ryderwear_female_icon_sports_bra_v_neck_halter_centre_spine_low_support,"Icon V-Neck Sports Bra",likely_new,categoryName,blank_required_or_policy_field,import-readiness-blocking,blank,1,excel-csv-source-of-truth,"fix in Excel/CSV","Populate source field in Excel/CSV for likely-new row.",,no,no,yes
84,,ryderwear_female_icon_sports_bra_v_neck_halter_centre_spine_low_support,"Icon V-Neck Sports Bra",likely_new,price,blank_required_or_policy_field,import-readiness-blocking,blank,1,excel-csv-source-of-truth,"fix in Excel/CSV","Populate source field in Excel/CSV for likely-new row.",,no,no,yes
84,,ryderwear_female_icon_sports_bra_v_neck_halter_centre_spine_low_support,"Icon V-Neck Sports Bra",likely_new,images,blank_required_or_policy_field,import-readiness-blocking,blank,1,excel-csv-source-of-truth,"fix in Excel/CSV","Populate source field in Excel/CSV for likely-new row.",,no,no,yes
84,,ryderwear_female_icon_sports_bra_v_neck_halter_centre_spine_low_support,"Icon V-Neck Sports Bra",likely_new,external_item_id,blank_required_or_policy_field,import-readiness-blocking,blank,1,excel-csv-source-of-truth,"fix in Excel/CSV","Populate source field in Excel/CSV for likely-new row.",,review,no,yes
84,,ryderwear_female_icon_sports_bra_v_neck_halter_centre_spine_low_support,"Icon V-Neck Sports Bra",likely_new,description,blank_required_or_policy_field,admin-remediation,blank,1,excel-csv-source-of-truth,"fix in Excel/CSV","Populate source field in Excel/CSV for likely-new row.",,review,review,yes
84,,ryderwear_female_icon_sports_bra_v_neck_halter_centre_spine_low_support,"Icon V-Neck Sports Bra",likely_new,altText,blank_required_or_policy_field,admin-remediation,blank,1,excel-csv-source-of-truth,"fix in Excel/CSV","Populate source field in Excel/CSV for likely-new row.",,review,review,yes
84,,ryderwear_female_icon_sports_bra_v_neck_halter_centre_spine_low_support,"Icon V-Neck Sports Bra",likely_new,ariaText,blank_required_or_policy_field,admin-remediation,blank,1,excel-csv-source-of-truth,"fix in Excel/CSV","Populate source field in Excel/CSV for likely-new row.",,review,review,yes
85,,ryderwear_female_icon_sports_bra_elastic_underbust_band_scoop_neck_multi_cross_over_back_straps_medium_support,"Icon Scoop Neck Sports Bra",likely_new,categoryName,blank_required_or_policy_field,import-readiness-blocking,blank,1,excel-csv-source-of-truth,"fix in Excel/CSV","Populate source field in Excel/CSV for likely-new row.",,no,no,yes
85,,ryderwear_female_icon_sports_bra_elastic_underbust_band_scoop_neck_multi_cross_over_back_straps_medium_support,"Icon Scoop Neck Sports Bra",likely_new,price,blank_required_or_policy_field,import-readiness-blocking,blank,1,excel-csv-source-of-truth,"fix in Excel/CSV","Populate source field in Excel/CSV for likely-new row.",,no,no,yes
85,,ryderwear_female_icon_sports_bra_elastic_underbust_band_scoop_neck_multi_cross_over_back_straps_medium_support,"Icon Scoop Neck Sports Bra",likely_new,images,blank_required_or_policy_field,import-readiness-blocking,blank,1,excel-csv-source-of-truth,"fix in Excel/CSV","Populate source field in Excel/CSV for likely-new row.",,no,no,yes
85,,ryderwear_female_icon_sports_bra_elastic_underbust_band_scoop_neck_multi_cross_over_back_straps_medium_support,"Icon Scoop Neck Sports Bra",likely_new,external_item_id,blank_required_or_policy_field,import-readiness-blocking,blank,1,excel-csv-source-of-truth,"fix in Excel/CSV","Populate source field in Excel/CSV for likely-new row.",,review,no,yes
85,,ryderwear_female_icon_sports_bra_elastic_underbust_band_scoop_neck_multi_cross_over_back_straps_medium_support,"Icon Scoop Neck Sports Bra",likely_new,description,blank_required_or_policy_field,admin-remediation,blank,1,excel-csv-source-of-truth,"fix in Excel/CSV","Populate source field in Excel/CSV for likely-new row.",,review,review,yes
85,,ryderwear_female_icon_sports_bra_elastic_underbust_band_scoop_neck_multi_cross_over_back_straps_medium_support,"Icon Scoop Neck Sports Bra",likely_new,altText,blank_required_or_policy_field,admin-remediation,blank,1,excel-csv-source-of-truth,"fix in Excel/CSV","Populate source field in Excel/CSV for likely-new row.",,review,review,yes
85,,ryderwear_female_icon_sports_bra_elastic_underbust_band_scoop_neck_multi_cross_over_back_straps_medium_support,"Icon Scoop Neck Sports Bra",likely_new,ariaText,blank_required_or_policy_field,admin-remediation,blank,1,excel-csv-source-of-truth,"fix in Excel/CSV","Populate source field in Excel/CSV for likely-new row.",,review,review,yes
86,,ryderwear_female_icon_leggings_cross_over_high_waisted_full_length_scrunch,"Icon Cross-Over Scrunch Leggings",likely_new,categoryName,blank_required_or_policy_field,import-readiness-blocking,blank,1,excel-csv-source-of-truth,"fix in Excel/CSV","Populate source field in Excel/CSV for likely-new row.",,no,no,yes
86,,ryderwear_female_icon_leggings_cross_over_high_waisted_full_length_scrunch,"Icon Cross-Over Scrunch Leggings",likely_new,price,blank_required_or_policy_field,import-readiness-blocking,blank,1,excel-csv-source-of-truth,"fix in Excel/CSV","Populate source field in Excel/CSV for likely-new row.",,no,no,yes
86,,ryderwear_female_icon_leggings_cross_over_high_waisted_full_length_scrunch,"Icon Cross-Over Scrunch Leggings",likely_new,images,blank_required_or_policy_field,import-readiness-blocking,blank,1,excel-csv-source-of-truth,"fix in Excel/CSV","Populate source field in Excel/CSV for likely-new row.",,no,no,yes
86,,ryderwear_female_icon_leggings_cross_over_high_waisted_full_length_scrunch,"Icon Cross-Over Scrunch Leggings",likely_new,external_item_id,blank_required_or_policy_field,import-readiness-blocking,blank,1,excel-csv-source-of-truth,"fix in Excel/CSV","Populate source field in Excel/CSV for likely-new row.",,review,no,yes
86,,ryderwear_female_icon_leggings_cross_over_high_waisted_full_length_scrunch,"Icon Cross-Over Scrunch Leggings",likely_new,description,blank_required_or_policy_field,admin-remediation,blank,1,excel-csv-source-of-truth,"fix in Excel/CSV","Populate source field in Excel/CSV for likely-new row.",,review,review,yes
86,,ryderwear_female_icon_leggings_cross_over_high_waisted_full_length_scrunch,"Icon Cross-Over Scrunch Leggings",likely_new,altText,blank_required_or_policy_field,admin-remediation,blank,1,excel-csv-source-of-truth,"fix in Excel/CSV","Populate source field in Excel/CSV for likely-new row.",,review,review,yes
86,,ryderwear_female_icon_leggings_cross_over_high_waisted_full_length_scrunch,"Icon Cross-Over Scrunch Leggings",likely_new,ariaText,blank_required_or_policy_field,admin-remediation,blank,1,excel-csv-source-of-truth,"fix in Excel/CSV","Populate source field in Excel/CSV for likely-new row.",,review,review,yes
87,,ryderwear_female_icon_shorts_cross_over_high_waisted_scrunch,"Icon Cross-Over Scrunch Shorts",likely_new,categoryName,blank_required_or_policy_field,import-readiness-blocking,blank,1,excel-csv-source-of-truth,"fix in Excel/CSV","Populate source field in Excel/CSV for likely-new row.",,no,no,yes
87,,ryderwear_female_icon_shorts_cross_over_high_waisted_scrunch,"Icon Cross-Over Scrunch Shorts",likely_new,price,blank_required_or_policy_field,import-readiness-blocking,blank,1,excel-csv-source-of-truth,"fix in Excel/CSV","Populate source field in Excel/CSV for likely-new row.",,no,no,yes
87,,ryderwear_female_icon_shorts_cross_over_high_waisted_scrunch,"Icon Cross-Over Scrunch Shorts",likely_new,images,blank_required_or_policy_field,import-readiness-blocking,blank,1,excel-csv-source-of-truth,"fix in Excel/CSV","Populate source field in Excel/CSV for likely-new row.",,no,no,yes
87,,ryderwear_female_icon_shorts_cross_over_high_waisted_scrunch,"Icon Cross-Over Scrunch Shorts",likely_new,external_item_id,blank_required_or_policy_field,import-readiness-blocking,blank,1,excel-csv-source-of-truth,"fix in Excel/CSV","Populate source field in Excel/CSV for likely-new row.",,review,no,yes
87,,ryderwear_female_icon_shorts_cross_over_high_waisted_scrunch,"Icon Cross-Over Scrunch Shorts",likely_new,description,blank_required_or_policy_field,admin-remediation,blank,1,excel-csv-source-of-truth,"fix in Excel/CSV","Populate source field in Excel/CSV for likely-new row.",,review,review,yes
87,,ryderwear_female_icon_shorts_cross_over_high_waisted_scrunch,"Icon Cross-Over Scrunch Shorts",likely_new,altText,blank_required_or_policy_field,admin-remediation,blank,1,excel-csv-source-of-truth,"fix in Excel/CSV","Populate source field in Excel/CSV for likely-new row.",,review,review,yes
87,,ryderwear_female_icon_shorts_cross_over_high_waisted_scrunch,"Icon Cross-Over Scrunch Shorts",likely_new,ariaText,blank_required_or_policy_field,admin-remediation,blank,1,excel-csv-source-of-truth,"fix in Excel/CSV","Populate source field in Excel/CSV for likely-new row.",,review,review,yes
88,,ryderwear_female_ultra_tank_top_mesh,"Ultra Mesh Tank",likely_new,categoryName,blank_required_or_policy_field,import-readiness-blocking,blank,1,excel-csv-source-of-truth,"fix in Excel/CSV","Populate source field in Excel/CSV for likely-new row.",,no,no,yes
88,,ryderwear_female_ultra_tank_top_mesh,"Ultra Mesh Tank",likely_new,price,blank_required_or_policy_field,import-readiness-blocking,blank,1,excel-csv-source-of-truth,"fix in Excel/CSV","Populate source field in Excel/CSV for likely-new row.",,no,no,yes
88,,ryderwear_female_ultra_tank_top_mesh,"Ultra Mesh Tank",likely_new,images,blank_required_or_policy_field,import-readiness-blocking,blank,1,excel-csv-source-of-truth,"fix in Excel/CSV","Populate source field in Excel/CSV for likely-new row.",,no,no,yes
88,,ryderwear_female_ultra_tank_top_mesh,"Ultra Mesh Tank",likely_new,external_item_id,blank_required_or_policy_field,import-readiness-blocking,blank,1,excel-csv-source-of-truth,"fix in Excel/CSV","Populate source field in Excel/CSV for likely-new row.",,review,no,yes
88,,ryderwear_female_ultra_tank_top_mesh,"Ultra Mesh Tank",likely_new,description,blank_required_or_policy_field,admin-remediation,blank,1,excel-csv-source-of-truth,"fix in Excel/CSV","Populate source field in Excel/CSV for likely-new row.",,review,review,yes
88,,ryderwear_female_ultra_tank_top_mesh,"Ultra Mesh Tank",likely_new,altText,blank_required_or_policy_field,admin-remediation,blank,1,excel-csv-source-of-truth,"fix in Excel/CSV","Populate source field in Excel/CSV for likely-new row.",,review,review,yes
88,,ryderwear_female_ultra_tank_top_mesh,"Ultra Mesh Tank",likely_new,ariaText,blank_required_or_policy_field,admin-remediation,blank,1,excel-csv-source-of-truth,"fix in Excel/CSV","Populate source field in Excel/CSV for likely-new row.",,review,review,yes
89,,ryderwear_female_ultra_tank_top_scoop,"Ultra Scoop Tank",likely_new,categoryName,blank_required_or_policy_field,import-readiness-blocking,blank,1,excel-csv-source-of-truth,"fix in Excel/CSV","Populate source field in Excel/CSV for likely-new row.",,no,no,yes
89,,ryderwear_female_ultra_tank_top_scoop,"Ultra Scoop Tank",likely_new,price,blank_required_or_policy_field,import-readiness-blocking,blank,1,excel-csv-source-of-truth,"fix in Excel/CSV","Populate source field in Excel/CSV for likely-new row.",,no,no,yes
89,,ryderwear_female_ultra_tank_top_scoop,"Ultra Scoop Tank",likely_new,images,blank_required_or_policy_field,import-readiness-blocking,blank,1,excel-csv-source-of-truth,"fix in Excel/CSV","Populate source field in Excel/CSV for likely-new row.",,no,no,yes
89,,ryderwear_female_ultra_tank_top_scoop,"Ultra Scoop Tank",likely_new,external_item_id,blank_required_or_policy_field,import-readiness-blocking,blank,1,excel-csv-source-of-truth,"fix in Excel/CSV","Populate source field in Excel/CSV for likely-new row.",,review,no,yes
